user_id,item_id,event_type,rating,quantity,price,event_ts,channel
U0021,I0036,purchase,,1,74.72,2026-04-24T08:40:02Z,mobile
U0076,I0062,cart,,1,23.59,2026-03-09T02:34:02Z,mobile
U0104,I0064,cart,,1,28.05,2026-02-08T13:32:02Z,mobile
U0222,I0044,purchase,,1,16.15,2026-03-09T23:00:02Z,mobile
U0178,I0113,rating,4.0,1,36.16,2026-04-20T10:48:02Z,mobile
U0239,I0017,cart,,1,25.29,2026-03-28T00:43:02Z,mobile
U0173,I0021,cart,,1,19.0,2026-04-21T15:51:02Z,web
U0100,I0074,cart,,1,19.52,2026-04-28T04:41:02Z,web
U0132,I0021,purchase,,1,19.0,2026-02-17T01:34:02Z,mobile
U0161,I0006,view,,1,21.38,2026-04-23T14:56:02Z,mobile
U0125,I0035,purchase,,1,26.96,2026-04-23T02:32:02Z,mobile
U0176,I0061,rating,4.0,1,17.75,2026-04-04T16:39:02Z,web
U0104,I0018,purchase,,1,34.0,2026-03-08T03:44:02Z,web
U0038,I0089,view,,1,40.79,2026-03-17T19:53:02Z,web
U0224,I0067,rating,3.0,1,77.25,2026-02-20T20:09:02Z,mobile
U0013,I0096,rating,5.0,1,36.87,2026-02-18T21:52:02Z,web
U0158,I0036,view,,1,74.72,2026-02-24T01:20:02Z,web
U0206,I0049,purchase,,1,10.95,2026-04-09T04:09:02Z,mobile
U0235,I0013,cart,,1,28.54,2026-04-10T07:59:02Z,web
U0138,I0014,rating,5.0,1,30.5,2026-02-08T18:29:02Z,mobile
U0074,I0065,view,,1,45.15,2026-03-31T15:25:02Z,web
U0152,I0018,view,,1,34.0,2026-04-27T07:11:02Z,web
U0059,I0115,rating,4.0,1,29.97,2026-02-04T19:39:02Z,mobile
U0212,I0014,view,,1,30.5,2026-04-07T12:37:02Z,web
U0146,I0120,view,,1,26.42,2026-03-06T05:21:02Z,web
U0021,I0068,cart,,1,16.18,2026-02-14T13:55:02Z,web
U0182,I0107,purchase,,2,14.01,2026-02-28T08:11:02Z,web
U0104,I0086,cart,,1,33.96,2026-04-19T01:11:02Z,mobile
U0142,I0086,purchase,,1,33.96,2026-04-14T00:53:02Z,web
U0012,I0096,rating,4.0,1,36.87,2026-02-03T10:42:02Z,mobile
U0094,I0066,cart,,1,22.7,2026-02-14T12:00:02Z,mobile
U0036,I0093,cart,,1,35.82,2026-02-16T18:26:02Z,web
U0150,I0029,view,,1,83.41,2026-02-04T16:08:02Z,web
U0128,I0080,cart,,1,16.0,2026-02-16T15:17:02Z,web
U0208,I0111,cart,,1,114.52,2026-03-14T12:53:02Z,web
U0215,I0042,rating,1.0,1,34.64,2026-04-22T16:52:02Z,web
U0239,I0045,rating,5.0,1,27.1,2026-02-22T18:32:02Z,mobile
U0124,I0058,purchase,,2,18.03,2026-02-23T11:20:02Z,web
U0147,I0003,view,,1,12.56,2026-02-25T14:46:02Z,mobile
U0034,I0104,view,,1,41.88,2026-04-19T14:44:02Z,mobile
U0052,I0096,rating,5.0,1,36.87,2026-03-28T12:02:02Z,mobile
U0040,I0064,view,,1,28.05,2026-04-21T23:06:02Z,mobile
U0093,I0044,view,,1,16.15,2026-02-11T21:15:02Z,mobile
U0125,I0014,view,,1,30.5,2026-02-09T01:36:02Z,mobile
U0223,I0038,purchase,,1,23.01,2026-02-12T04:17:02Z,mobile
U0130,I0011,cart,,1,15.55,2026-02-08T08:42:02Z,mobile
U0197,I0044,view,,1,16.15,2026-02-16T23:52:02Z,mobile
U0099,I0097,view,,1,42.6,2026-04-24T01:31:02Z,web
U0223,I0075,view,,1,25.5,2026-03-01T18:52:02Z,web
U0022,I0048,view,,1,22.53,2026-03-10T20:06:02Z,mobile
U0145,I0015,view,,1,19.27,2026-03-14T01:37:02Z,web
U0013,I0009,rating,1.0,1,26.36,2026-04-15T09:35:02Z,mobile
U0077,I0063,cart,,1,17.91,2026-04-23T23:44:02Z,web
U0188,I0031,purchase,,1,6.52,2026-03-14T06:41:02Z,mobile
U0187,I0062,rating,5.0,1,23.59,2026-03-20T02:35:02Z,web
U0134,I0065,view,,1,45.15,2026-02-24T03:04:02Z,web
U0054,I0029,rating,5.0,1,83.41,2026-04-24T02:13:02Z,mobile
U0191,I0111,view,,1,114.52,2026-04-04T08:06:02Z,web
U0237,I0076,view,,1,36.2,2026-03-17T13:36:02Z,mobile
U0072,I0040,view,,1,56.71,2026-02-09T10:21:02Z,mobile
U0131,I0076,cart,,1,36.2,2026-04-25T22:33:02Z,web
U0069,I0065,view,,1,45.15,2026-04-06T09:13:02Z,mobile
U0213,I0103,cart,,1,51.23,2026-04-26T08:46:02Z,web
U0045,I0114,view,,1,33.44,2026-02-14T07:58:02Z,web
U0081,I0006,cart,,1,21.38,2026-03-08T16:55:02Z,web
U0152,I0086,rating,5.0,1,33.96,2026-03-24T14:42:02Z,mobile
U0059,I0062,view,,1,23.59,2026-04-05T19:39:02Z,mobile
U0217,I0119,view,,1,34.0,2026-04-10T22:52:02Z,web
U0145,I0013,purchase,,1,28.54,2026-02-24T17:12:02Z,mobile
U0013,I0094,view,,1,20.46,2026-03-28T08:01:02Z,web
U0168,I0114,rating,4.0,1,33.44,2026-04-15T01:13:02Z,web
U0215,I0001,purchase,,2,31.44,2026-05-01T07:53:02Z,web
U0044,I0018,view,,1,34.0,2026-02-26T15:06:02Z,web
U0140,I0078,rating,3.0,1,41.4,2026-02-13T17:41:02Z,mobile
U0012,I0038,view,,1,23.01,2026-03-13T14:53:02Z,web
U0103,I0091,view,,1,42.99,2026-04-29T07:00:02Z,web
U0213,I0051,rating,4.0,1,24.93,2026-04-19T09:52:02Z,web
U0237,I0054,view,,1,35.21,2026-04-17T12:11:02Z,web
U0115,I0081,view,,1,60.65,2026-03-14T00:44:02Z,web
U0104,I0028,cart,,1,23.83,2026-02-07T14:08:02Z,web
U0184,I0010,cart,,1,50.12,2026-03-27T10:23:02Z,web
U0068,I0091,view,,1,42.99,2026-03-08T18:44:02Z,web
U0052,I0081,cart,,1,60.65,2026-02-27T16:01:02Z,mobile
U0238,I0099,view,,1,19.36,2026-04-08T19:14:02Z,web
U0028,I0023,rating,4.0,1,51.99,2026-03-11T21:42:02Z,mobile
U0216,I0024,view,,1,24.65,2026-04-28T03:49:02Z,web
U0111,I0058,view,,1,18.03,2026-04-17T02:41:02Z,mobile
U0237,I0018,view,,1,34.0,2026-04-06T19:46:02Z,mobile
U0118,I0026,cart,,1,13.5,2026-03-03T18:28:02Z,web
U0067,I0005,purchase,,1,20.52,2026-03-07T12:09:02Z,web
U0204,I0044,view,,1,16.15,2026-02-05T13:32:02Z,web
U0095,I0073,rating,4.0,1,25.28,2026-03-20T05:53:02Z,mobile
U0129,I0003,view,,1,12.56,2026-02-17T19:16:02Z,web
U0217,I0116,view,,1,59.11,2026-02-05T18:16:02Z,web
U0225,I0079,rating,3.0,1,55.92,2026-04-22T12:09:02Z,mobile
U0025,I0065,view,,1,45.15,2026-04-28T23:44:02Z,web
U0107,I0078,view,,1,41.4,2026-04-21T21:25:02Z,mobile
U0149,I0086,view,,1,33.96,2026-03-13T03:22:02Z,web
U0040,I0110,view,,1,26.64,2026-02-04T04:05:02Z,web
U0192,I0062,view,,1,23.59,2026-05-02T03:59:02Z,mobile
U0187,I0093,view,,1,35.82,2026-02-22T04:53:02Z,mobile
U0002,I0060,cart,,1,48.07,2026-02-05T06:45:02Z,mobile
U0108,I0059,cart,,1,24.91,2026-02-05T09:45:02Z,mobile
U0189,I0066,view,,1,22.7,2026-02-23T00:04:02Z,web
U0184,I0116,view,,1,59.11,2026-04-22T10:51:02Z,web
U0022,I0069,cart,,1,41.22,2026-02-21T14:59:02Z,web
U0234,I0109,purchase,,1,70.56,2026-03-03T11:25:02Z,web
U0208,I0100,view,,1,54.26,2026-04-28T22:24:02Z,mobile
U0141,I0110,view,,1,26.64,2026-04-02T05:11:02Z,mobile
U0163,I0100,view,,1,54.26,2026-04-19T10:33:02Z,mobile
U0027,I0031,view,,1,6.52,2026-04-29T09:49:02Z,mobile
U0006,I0058,cart,,1,18.03,2026-03-23T19:47:02Z,mobile
U0026,I0090,view,,1,12.85,2026-04-16T15:12:02Z,web
U0192,I0019,cart,,1,35.63,2026-02-04T09:28:02Z,mobile
U0013,I0058,view,,1,18.03,2026-02-09T17:33:02Z,web
U0235,I0013,view,,1,28.54,2026-04-06T02:37:02Z,mobile
U0100,I0048,view,,1,22.53,2026-03-05T19:46:02Z,web
U0125,I0072,rating,4.0,1,21.99,2026-04-26T22:06:02Z,web
U0198,I0014,view,,1,30.5,2026-02-21T10:01:02Z,web
U0068,I0088,purchase,,1,30.05,2026-04-13T14:15:02Z,mobile
U0028,I0023,cart,,1,51.99,2026-04-22T08:32:02Z,mobile
U0024,I0031,rating,3.0,1,6.52,2026-03-09T23:46:02Z,web
U0108,I0106,view,,1,26.93,2026-04-15T09:30:02Z,web
U0030,I0018,view,,1,34.0,2026-03-29T23:27:02Z,web
U0167,I0043,rating,4.0,1,34.18,2026-02-08T12:56:02Z,mobile
U0184,I0110,view,,1,26.64,2026-02-03T09:11:02Z,web
U0006,I0082,view,,1,27.22,2026-03-22T20:52:02Z,mobile
U0201,I0108,view,,1,101.53,2026-03-23T05:22:02Z,web
U0191,I0055,cart,,1,14.43,2026-02-28T23:38:02Z,mobile
U0191,I0049,view,,1,10.95,2026-03-14T17:14:02Z,mobile
U0198,I0007,view,,1,50.51,2026-02-11T00:58:02Z,web
U0011,I0075,view,,1,25.5,2026-03-12T12:22:02Z,mobile
U0087,I0086,view,,1,33.96,2026-04-09T21:39:02Z,web
U0023,I0087,view,,1,58.68,2026-02-25T23:26:02Z,mobile
U0215,I0003,view,,1,12.56,2026-04-12T03:06:02Z,web
U0025,I0106,view,,1,26.93,2026-02-22T00:36:02Z,mobile
U0119,I0025,cart,,1,15.52,2026-02-06T22:54:02Z,mobile
U0226,I0055,view,,1,14.43,2026-03-23T05:51:02Z,mobile
U0173,I0091,view,,1,42.99,2026-02-05T03:22:02Z,mobile
U0076,I0092,view,,1,16.23,2026-04-14T05:41:02Z,mobile
U0018,I0059,cart,,1,24.91,2026-03-06T01:52:02Z,web
U0108,I0069,view,,1,41.22,2026-02-12T14:46:02Z,mobile
U0077,I0003,view,,1,12.56,2026-04-27T10:45:02Z,web
U0079,I0046,view,,1,32.06,2026-05-01T16:33:02Z,mobile
U0063,I0058,view,,1,18.03,2026-02-20T18:29:02Z,web
U0063,I0009,purchase,,2,26.36,2026-04-13T19:06:02Z,mobile
U0028,I0114,purchase,,1,33.44,2026-02-17T02:34:02Z,mobile
U0202,I0052,view,,1,30.37,2026-04-29T20:31:02Z,web
U0195,I0100,view,,1,54.26,2026-04-04T14:21:02Z,web
U0106,I0015,purchase,,1,19.27,2026-03-28T09:34:02Z,web
U0070,I0004,view,,1,24.4,2026-03-02T04:10:02Z,mobile
U0197,I0030,view,,1,19.11,2026-04-02T05:53:02Z,mobile
U0141,I0024,rating,5.0,1,24.65,2026-03-19T08:14:02Z,web
U0231,I0021,view,,1,19.0,2026-04-03T12:09:02Z,web
U0185,I0019,view,,1,35.63,2026-02-20T17:51:02Z,mobile
U0087,I0037,view,,1,17.51,2026-04-23T02:54:02Z,web
U0044,I0053,view,,1,18.65,2026-03-05T14:33:02Z,web
U0068,I0094,view,,1,20.46,2026-03-27T08:13:02Z,web
U0085,I0083,rating,5.0,1,17.83,2026-02-15T12:53:02Z,mobile
U0138,I0102,view,,1,45.37,2026-04-16T03:38:02Z,mobile
U0167,I0107,view,,1,14.01,2026-04-13T22:13:02Z,web
U0085,I0026,view,,1,13.5,2026-03-13T15:18:02Z,web
U0209,I0092,view,,1,16.23,2026-04-13T16:25:02Z,mobile
U0181,I0002,cart,,1,22.56,2026-03-07T03:26:02Z,mobile
U0019,I0043,view,,1,34.18,2026-03-23T21:41:02Z,web
U0195,I0075,rating,5.0,1,25.5,2026-04-04T14:51:02Z,mobile
U0130,I0112,view,,1,53.68,2026-04-13T03:18:02Z,web
U0096,I0052,view,,1,30.37,2026-04-16T17:27:02Z,mobile
U0105,I0047,view,,1,36.67,2026-04-10T05:46:02Z,web
U0022,I0086,view,,1,33.96,2026-04-03T00:19:02Z,mobile
U0162,I0003,view,,1,12.56,2026-03-12T08:19:02Z,mobile
U0090,I0003,purchase,,1,12.56,2026-04-02T07:40:02Z,web
U0179,I0060,view,,1,48.07,2026-03-31T01:16:02Z,web
U0057,I0029,purchase,,1,83.41,2026-02-23T11:10:02Z,web
U0103,I0052,view,,1,30.37,2026-02-22T09:51:02Z,mobile
U0216,I0089,view,,1,40.79,2026-02-05T01:20:02Z,mobile
U0173,I0063,purchase,,3,17.91,2026-03-10T11:14:02Z,web
U0096,I0036,cart,,1,74.72,2026-03-28T20:32:02Z,web
U0151,I0106,view,,1,26.93,2026-03-26T06:23:02Z,mobile
U0206,I0112,cart,,1,53.68,2026-03-13T15:22:02Z,web
U0237,I0061,view,,1,17.75,2026-04-14T13:30:02Z,web
U0044,I0054,rating,4.0,1,35.21,2026-03-03T03:03:02Z,web
U0116,I0063,view,,1,17.91,2026-02-01T18:51:02Z,web
U0031,I0090,view,,1,12.85,2026-04-23T09:12:02Z,web
U0032,I0084,cart,,1,27.83,2026-04-21T06:11:02Z,web
U0070,I0095,view,,1,11.84,2026-03-28T14:15:02Z,web
U0219,I0008,view,,1,36.94,2026-04-20T06:57:02Z,mobile
U0075,I0054,view,,1,35.21,2026-03-07T05:59:02Z,mobile
U0218,I0116,cart,,1,59.11,2026-02-14T02:51:02Z,web
U0058,I0008,view,,1,36.94,2026-04-07T12:55:02Z,mobile
U0070,I0088,view,,1,30.05,2026-03-05T23:41:02Z,mobile
U0163,I0108,cart,,1,101.53,2026-03-31T05:11:02Z,mobile
U0073,I0115,view,,1,29.97,2026-04-15T12:00:02Z,web
U0173,I0013,view,,1,28.54,2026-04-19T18:08:02Z,mobile
U0052,I0070,purchase,,1,26.73,2026-02-02T14:22:02Z,mobile
U0042,I0030,view,,1,19.11,2026-04-10T15:49:02Z,web
U0156,I0056,view,,1,21.96,2026-03-16T22:41:02Z,web
U0012,I0077,view,,1,43.74,2026-03-05T05:08:02Z,web
U0011,I0083,view,,1,17.83,2026-04-23T21:04:02Z,mobile
U0116,I0052,view,,1,30.37,2026-03-07T05:01:02Z,mobile
U0072,I0118,rating,2.0,1,24.81,2026-04-03T14:09:02Z,web
U0068,I0021,cart,,1,19.0,2026-03-01T13:41:02Z,web
U0117,I0109,view,,1,70.56,2026-04-23T03:47:02Z,web
U0089,I0054,view,,1,35.21,2026-02-12T06:56:02Z,mobile
U0075,I0007,view,,1,50.51,2026-03-26T04:05:02Z,mobile
U0182,I0074,view,,1,19.52,2026-03-01T07:02:02Z,web
U0111,I0090,view,,1,12.85,2026-02-20T05:12:02Z,mobile
U0035,I0017,view,,1,25.29,2026-02-13T19:04:02Z,mobile
U0093,I0110,rating,4.0,1,26.64,2026-02-20T02:28:02Z,web
U0047,I0041,cart,,1,35.48,2026-03-16T03:28:02Z,mobile
U0087,I0046,cart,,1,32.06,2026-02-20T21:16:02Z,web
U0169,I0037,view,,1,17.51,2026-02-09T05:16:02Z,mobile
U0219,I0008,view,,1,36.94,2026-04-11T07:02:02Z,mobile
U0004,I0043,cart,,1,34.18,2026-03-08T05:02:02Z,web
U0071,I0065,view,,1,45.15,2026-04-10T02:26:02Z,web
U0152,I0050,view,,1,15.33,2026-03-22T19:33:02Z,web
U0032,I0018,view,,1,34.0,2026-03-19T16:39:02Z,mobile
U0099,I0093,view,,1,35.82,2026-04-02T05:03:02Z,web
U0039,I0090,view,,1,12.85,2026-03-29T16:51:02Z,mobile
U0030,I0072,purchase,,2,21.99,2026-04-08T21:02:02Z,mobile
U0090,I0029,cart,,1,83.41,2026-03-03T07:37:02Z,mobile
U0090,I0109,view,,1,70.56,2026-02-06T04:38:02Z,mobile
U0152,I0035,view,,1,26.96,2026-02-06T16:40:02Z,web
U0030,I0033,view,,1,24.72,2026-02-19T07:50:02Z,mobile
U0094,I0042,purchase,,1,34.64,2026-02-19T08:07:02Z,web
U0235,I0087,cart,,1,58.68,2026-02-05T01:53:02Z,web
U0172,I0013,view,,1,28.54,2026-03-07T02:36:02Z,mobile
U0166,I0006,purchase,,1,21.38,2026-03-29T17:25:02Z,mobile
U0123,I0110,view,,1,26.64,2026-04-14T16:34:02Z,mobile
U0194,I0006,view,,1,21.38,2026-03-11T22:25:02Z,web
U0085,I0088,purchase,,1,30.05,2026-04-16T07:06:02Z,mobile
U0179,I0065,view,,1,45.15,2026-04-30T02:40:02Z,mobile
U0197,I0044,view,,1,16.15,2026-03-26T19:49:02Z,mobile
U0039,I0025,view,,1,15.52,2026-02-19T13:45:02Z,web
U0083,I0029,view,,1,83.41,2026-02-09T08:48:02Z,mobile
U0111,I0093,view,,1,35.82,2026-02-07T12:02:02Z,mobile
U0122,I0024,view,,1,24.65,2026-04-07T22:05:02Z,web
U0136,I0059,rating,3.0,1,24.91,2026-03-23T04:40:02Z,web
U0071,I0041,purchase,,2,35.48,2026-04-26T04:11:02Z,web
U0172,I0072,cart,,1,21.99,2026-04-14T12:02:02Z,mobile
U0113,I0058,rating,5.0,1,18.03,2026-03-14T01:28:02Z,mobile
U0078,I0047,cart,,1,36.67,2026-04-21T01:51:02Z,web
U0025,I0099,view,,1,19.36,2026-03-08T13:58:02Z,mobile
U0059,I0103,view,,1,51.23,2026-03-05T15:38:02Z,web
