user_id,item_id,event_type,rating,quantity,price,event_ts,channel
U0225,I0070,view,,1,26.73,2026-02-27T17:53:22Z,web
U0002,I0065,view,,1,45.15,2026-03-29T12:22:22Z,mobile
U0053,I0022,rating,1.0,1,23.73,2026-04-12T05:25:22Z,mobile
U0100,I0025,view,,1,15.52,2026-03-17T18:22:22Z,web
U0045,I0091,view,,1,42.99,2026-03-19T15:28:22Z,web
U0138,I0074,cart,,1,19.52,2026-04-27T15:09:22Z,mobile
U0006,I0017,view,,1,25.29,2026-04-23T23:36:22Z,mobile
U0178,I0100,view,,1,54.26,2026-03-22T03:22:22Z,web
U0073,I0110,view,,1,26.64,2026-04-06T09:26:22Z,mobile
U0178,I0040,cart,,1,56.71,2026-03-04T11:14:22Z,web
U0111,I0047,view,,1,36.67,2026-03-15T19:58:22Z,web
U0110,I0106,rating,4.0,1,26.93,2026-04-26T05:19:22Z,web
U0062,I0072,cart,,1,21.99,2026-02-25T23:07:22Z,mobile
U0138,I0019,view,,1,35.63,2026-03-04T03:56:22Z,web
U0174,I0040,purchase,,1,56.71,2026-04-19T16:27:22Z,mobile
U0179,I0081,rating,4.0,1,60.65,2026-02-07T15:34:22Z,web
U0113,I0097,rating,4.0,1,42.6,2026-02-11T00:05:22Z,web
U0085,I0054,cart,,1,35.21,2026-04-17T13:07:22Z,mobile
U0168,I0097,view,,1,42.6,2026-04-06T14:20:22Z,mobile
U0018,I0022,purchase,,1,23.73,2026-03-28T23:22:22Z,mobile
U0214,I0083,view,,1,17.83,2026-03-25T03:29:22Z,mobile
U0207,I0017,view,,1,25.29,2026-04-09T17:35:22Z,web
U0129,I0085,view,,1,64.61,2026-04-23T04:02:22Z,web
U0202,I0114,rating,5.0,1,33.44,2026-03-17T20:49:22Z,web
U0035,I0001,view,,1,31.44,2026-03-27T17:13:22Z,web
U0056,I0094,view,,1,20.46,2026-02-03T21:01:22Z,web
U0096,I0110,view,,1,26.64,2026-03-30T12:07:22Z,mobile
U0039,I0091,view,,1,42.99,2026-02-02T04:06:22Z,mobile
U0109,I0042,purchase,,1,34.64,2026-03-27T00:30:22Z,mobile
U0215,I0042,view,,1,34.64,2026-02-03T06:10:22Z,web
U0141,I0116,view,,1,59.11,2026-04-26T21:56:22Z,web
U0145,I0085,cart,,1,64.61,2026-03-02T23:15:22Z,mobile
U0018,I0001,view,,1,31.44,2026-03-22T20:59:22Z,web
U0160,I0078,view,,1,41.4,2026-04-21T06:52:22Z,mobile
U0115,I0042,view,,1,34.64,2026-04-27T16:56:22Z,mobile
U0167,I0120,view,,1,26.42,2026-03-06T20:51:22Z,web
U0126,I0072,rating,4.0,1,21.99,2026-04-02T07:10:22Z,mobile
U0225,I0044,view,,1,16.15,2026-04-14T21:11:22Z,web
U0157,I0098,view,,1,35.06,2026-02-03T09:50:22Z,mobile
U0093,I0070,cart,,1,26.73,2026-02-22T03:46:22Z,mobile
U0061,I0081,view,,1,60.65,2026-03-14T20:02:22Z,mobile
U0049,I0058,view,,1,18.03,2026-04-06T05:22:22Z,web
U0062,I0025,cart,,1,15.52,2026-02-24T09:20:22Z,web
U0029,I0080,view,,1,16.0,2026-04-16T01:45:22Z,web
U0120,I0093,purchase,,2,35.82,2026-03-27T01:04:22Z,mobile
U0179,I0051,view,,1,24.93,2026-02-05T03:44:22Z,web
U0194,I0069,view,,1,41.22,2026-03-22T04:50:22Z,mobile
U0030,I0104,rating,3.0,1,41.88,2026-03-27T22:05:22Z,mobile
U0022,I0069,view,,1,41.22,2026-03-26T21:37:22Z,web
U0220,I0110,view,,1,26.64,2026-03-07T08:47:22Z,web
U0045,I0020,rating,4.0,1,27.33,2026-04-19T16:10:22Z,web
U0083,I0077,view,,1,43.74,2026-03-29T14:00:22Z,web
U0062,I0116,view,,1,59.11,2026-04-18T21:12:22Z,mobile
U0091,I0003,cart,,1,12.56,2026-03-07T04:14:22Z,web
U0092,I0003,purchase,,1,12.56,2026-04-22T07:02:22Z,mobile
U0136,I0035,view,,1,26.96,2026-03-15T04:27:22Z,web
U0224,I0081,view,,1,60.65,2026-04-26T10:08:22Z,mobile
U0044,I0071,cart,,1,31.77,2026-02-26T21:00:22Z,mobile
U0134,I0017,view,,1,25.29,2026-02-14T03:24:22Z,web
U0021,I0036,purchase,,1,74.72,2026-04-25T06:03:22Z,mobile
U0076,I0062,cart,,1,23.59,2026-03-09T23:57:22Z,mobile
U0104,I0064,cart,,1,28.05,2026-02-09T10:55:22Z,mobile
U0222,I0044,purchase,,1,16.15,2026-03-10T20:23:22Z,mobile
U0178,I0113,rating,4.0,1,36.16,2026-04-21T08:11:22Z,mobile
U0239,I0017,cart,,1,25.29,2026-03-28T22:06:22Z,mobile
U0173,I0021,cart,,1,19.0,2026-04-22T13:14:22Z,web
U0100,I0074,cart,,1,19.52,2026-04-29T02:04:22Z,web
U0132,I0021,purchase,,1,19.0,2026-02-17T22:57:22Z,mobile
U0161,I0006,view,,1,21.38,2026-04-24T12:19:22Z,mobile
U0125,I0035,purchase,,1,26.96,2026-04-23T23:55:22Z,mobile
U0176,I0061,rating,4.0,1,17.75,2026-04-05T14:02:22Z,web
U0104,I0018,purchase,,1,34.0,2026-03-09T01:07:22Z,web
U0038,I0089,view,,1,40.79,2026-03-18T17:16:22Z,web
U0224,I0067,rating,3.0,1,77.25,2026-02-21T17:32:22Z,mobile
U0013,I0096,rating,5.0,1,36.87,2026-02-19T19:15:22Z,web
U0158,I0036,view,,1,74.72,2026-02-24T22:43:22Z,web
U0206,I0049,purchase,,1,10.95,2026-04-10T01:32:22Z,mobile
U0235,I0013,cart,,1,28.54,2026-04-11T05:22:22Z,web
U0138,I0014,rating,5.0,1,30.5,2026-02-09T15:52:22Z,mobile
U0074,I0065,view,,1,45.15,2026-04-01T12:48:22Z,web
U0152,I0018,view,,1,34.0,2026-04-28T04:34:22Z,web
U0059,I0115,rating,4.0,1,29.97,2026-02-05T17:02:22Z,mobile
U0212,I0014,view,,1,30.5,2026-04-08T10:00:22Z,web
U0146,I0120,view,,1,26.42,2026-03-07T02:44:22Z,web
U0021,I0068,cart,,1,16.18,2026-02-15T11:18:22Z,web
U0182,I0107,purchase,,2,14.01,2026-03-01T05:34:22Z,web
U0104,I0086,cart,,1,33.96,2026-04-19T22:34:22Z,mobile
U0142,I0086,purchase,,1,33.96,2026-04-14T22:16:22Z,web
U0012,I0096,rating,4.0,1,36.87,2026-02-04T08:05:22Z,mobile
U0094,I0066,cart,,1,22.7,2026-02-15T09:23:22Z,mobile
U0036,I0093,cart,,1,35.82,2026-02-17T15:49:22Z,web
U0150,I0029,view,,1,83.41,2026-02-05T13:31:22Z,web
U0128,I0080,cart,,1,16.0,2026-02-17T12:40:22Z,web
U0208,I0111,cart,,1,114.52,2026-03-15T10:16:22Z,web
U0215,I0042,rating,1.0,1,34.64,2026-04-23T14:15:22Z,web
U0239,I0045,rating,5.0,1,27.1,2026-02-23T15:55:22Z,mobile
U0124,I0058,purchase,,2,18.03,2026-02-24T08:43:22Z,web
U0147,I0003,view,,1,12.56,2026-02-26T12:09:22Z,mobile
U0034,I0104,view,,1,41.88,2026-04-20T12:07:22Z,mobile
U0052,I0096,rating,5.0,1,36.87,2026-03-29T09:25:22Z,mobile
U0040,I0064,view,,1,28.05,2026-04-22T20:29:22Z,mobile
U0093,I0044,view,,1,16.15,2026-02-12T18:38:22Z,mobile
U0125,I0014,view,,1,30.5,2026-02-09T22:59:22Z,mobile
U0223,I0038,purchase,,1,23.01,2026-02-13T01:40:22Z,mobile
U0130,I0011,cart,,1,15.55,2026-02-09T06:05:22Z,mobile
U0197,I0044,view,,1,16.15,2026-02-17T21:15:22Z,mobile
U0099,I0097,view,,1,42.6,2026-04-24T22:54:22Z,web
U0223,I0075,view,,1,25.5,2026-03-02T16:15:22Z,web
U0022,I0048,view,,1,22.53,2026-03-11T17:29:22Z,mobile
U0145,I0015,view,,1,19.27,2026-03-14T23:00:22Z,web
U0013,I0009,rating,1.0,1,26.36,2026-04-16T06:58:22Z,mobile
U0077,I0063,cart,,1,17.91,2026-04-24T21:07:22Z,web
U0188,I0031,purchase,,1,6.52,2026-03-15T04:04:22Z,mobile
U0187,I0062,rating,5.0,1,23.59,2026-03-20T23:58:22Z,web
U0134,I0065,view,,1,45.15,2026-02-25T00:27:22Z,web
U0054,I0029,rating,5.0,1,83.41,2026-04-24T23:36:22Z,mobile
U0191,I0111,view,,1,114.52,2026-04-05T05:29:22Z,web
U0237,I0076,view,,1,36.2,2026-03-18T10:59:22Z,mobile
U0072,I0040,view,,1,56.71,2026-02-10T07:44:22Z,mobile
U0131,I0076,cart,,1,36.2,2026-04-26T19:56:22Z,web
U0069,I0065,view,,1,45.15,2026-04-07T06:36:22Z,mobile
U0213,I0103,cart,,1,51.23,2026-04-27T06:09:22Z,web
U0045,I0114,view,,1,33.44,2026-02-15T05:21:22Z,web
U0081,I0006,cart,,1,21.38,2026-03-09T14:18:22Z,web
U0152,I0086,rating,5.0,1,33.96,2026-03-25T12:05:22Z,mobile
U0059,I0062,view,,1,23.59,2026-04-06T17:02:22Z,mobile
U0217,I0119,view,,1,34.0,2026-04-11T20:15:22Z,web
U0145,I0013,purchase,,1,28.54,2026-02-25T14:35:22Z,mobile
U0013,I0094,view,,1,20.46,2026-03-29T05:24:22Z,web
U0168,I0114,rating,4.0,1,33.44,2026-04-15T22:36:22Z,web
U0215,I0001,purchase,,2,31.44,2026-05-02T05:16:22Z,web
U0044,I0018,view,,1,34.0,2026-02-27T12:29:22Z,web
U0140,I0078,rating,3.0,1,41.4,2026-02-14T15:04:22Z,mobile
U0012,I0038,view,,1,23.01,2026-03-14T12:16:22Z,web
U0103,I0091,view,,1,42.99,2026-04-30T04:23:22Z,web
U0213,I0051,rating,4.0,1,24.93,2026-04-20T07:15:22Z,web
U0237,I0054,view,,1,35.21,2026-04-18T09:34:22Z,web
U0115,I0081,view,,1,60.65,2026-03-14T22:07:22Z,web
U0104,I0028,cart,,1,23.83,2026-02-08T11:31:22Z,web
U0184,I0010,cart,,1,50.12,2026-03-28T07:46:22Z,web
U0068,I0091,view,,1,42.99,2026-03-09T16:07:22Z,web
U0052,I0081,cart,,1,60.65,2026-02-28T13:24:22Z,mobile
U0238,I0099,view,,1,19.36,2026-04-09T16:37:22Z,web
U0028,I0023,rating,4.0,1,51.99,2026-03-12T19:05:22Z,mobile
U0216,I0024,view,,1,24.65,2026-04-29T01:12:22Z,web
U0111,I0058,view,,1,18.03,2026-04-18T00:04:22Z,mobile
U0237,I0018,view,,1,34.0,2026-04-07T17:09:22Z,mobile
U0118,I0026,cart,,1,13.5,2026-03-04T15:51:22Z,web
U0067,I0005,purchase,,1,20.52,2026-03-08T09:32:22Z,web
U0204,I0044,view,,1,16.15,2026-02-06T10:55:22Z,web
U0095,I0073,rating,4.0,1,25.28,2026-03-21T03:16:22Z,mobile
U0129,I0003,view,,1,12.56,2026-02-18T16:39:22Z,web
U0217,I0116,view,,1,59.11,2026-02-06T15:39:22Z,web
U0225,I0079,rating,3.0,1,55.92,2026-04-23T09:32:22Z,mobile
U0025,I0065,view,,1,45.15,2026-04-29T21:07:22Z,web
U0107,I0078,view,,1,41.4,2026-04-22T18:48:22Z,mobile
U0149,I0086,view,,1,33.96,2026-03-14T00:45:22Z,web
U0040,I0110,view,,1,26.64,2026-02-05T01:28:22Z,web
U0192,I0062,view,,1,23.59,2026-05-03T01:22:22Z,mobile
U0187,I0093,view,,1,35.82,2026-02-23T02:16:22Z,mobile
U0002,I0060,cart,,1,48.07,2026-02-06T04:08:22Z,mobile
U0108,I0059,cart,,1,24.91,2026-02-06T07:08:22Z,mobile
U0189,I0066,view,,1,22.7,2026-02-23T21:27:22Z,web
U0184,I0116,view,,1,59.11,2026-04-23T08:14:22Z,web
U0022,I0069,cart,,1,41.22,2026-02-22T12:22:22Z,web
U0234,I0109,purchase,,1,70.56,2026-03-04T08:48:22Z,web
U0208,I0100,view,,1,54.26,2026-04-29T19:47:22Z,mobile
U0141,I0110,view,,1,26.64,2026-04-03T02:34:22Z,mobile
U0163,I0100,view,,1,54.26,2026-04-20T07:56:22Z,mobile
U0027,I0031,view,,1,6.52,2026-04-30T07:12:22Z,mobile
U0006,I0058,cart,,1,18.03,2026-03-24T17:10:22Z,mobile
U0026,I0090,view,,1,12.85,2026-04-17T12:35:22Z,web
U0192,I0019,cart,,1,35.63,2026-02-05T06:51:22Z,mobile
U0013,I0058,view,,1,18.03,2026-02-10T14:56:22Z,web
U0235,I0013,view,,1,28.54,2026-04-07T00:00:22Z,mobile
U0100,I0048,view,,1,22.53,2026-03-06T17:09:22Z,web
U0125,I0072,rating,4.0,1,21.99,2026-04-27T19:29:22Z,web
U0198,I0014,view,,1,30.5,2026-02-22T07:24:22Z,web
U0068,I0088,purchase,,1,30.05,2026-04-14T11:38:22Z,mobile
U0028,I0023,cart,,1,51.99,2026-04-23T05:55:22Z,mobile
U0024,I0031,rating,3.0,1,6.52,2026-03-10T21:09:22Z,web
U0108,I0106,view,,1,26.93,2026-04-16T06:53:22Z,web
U0030,I0018,view,,1,34.0,2026-03-30T20:50:22Z,web
U0167,I0043,rating,4.0,1,34.18,2026-02-09T10:19:22Z,mobile
U0184,I0110,view,,1,26.64,2026-02-04T06:34:22Z,web
U0006,I0082,view,,1,27.22,2026-03-23T18:15:22Z,mobile
U0201,I0108,view,,1,101.53,2026-03-24T02:45:22Z,web
U0191,I0055,cart,,1,14.43,2026-03-01T21:01:22Z,mobile
U0191,I0049,view,,1,10.95,2026-03-15T14:37:22Z,mobile
U0198,I0007,view,,1,50.51,2026-02-11T22:21:22Z,web
U0011,I0075,view,,1,25.5,2026-03-13T09:45:22Z,mobile
U0087,I0086,view,,1,33.96,2026-04-10T19:02:22Z,web
U0023,I0087,view,,1,58.68,2026-02-26T20:49:22Z,mobile
U0215,I0003,view,,1,12.56,2026-04-13T00:29:22Z,web
U0025,I0106,view,,1,26.93,2026-02-22T21:59:22Z,mobile
U0119,I0025,cart,,1,15.52,2026-02-07T20:17:22Z,mobile
U0226,I0055,view,,1,14.43,2026-03-24T03:14:22Z,mobile
U0173,I0091,view,,1,42.99,2026-02-06T00:45:22Z,mobile
U0076,I0092,view,,1,16.23,2026-04-15T03:04:22Z,mobile
U0018,I0059,cart,,1,24.91,2026-03-06T23:15:22Z,web
U0108,I0069,view,,1,41.22,2026-02-13T12:09:22Z,mobile
U0077,I0003,view,,1,12.56,2026-04-28T08:08:22Z,web
U0079,I0046,view,,1,32.06,2026-05-02T13:56:22Z,mobile
U0063,I0058,view,,1,18.03,2026-02-21T15:52:22Z,web
U0063,I0009,purchase,,2,26.36,2026-04-14T16:29:22Z,mobile
U0028,I0114,purchase,,1,33.44,2026-02-17T23:57:22Z,mobile
U0202,I0052,view,,1,30.37,2026-04-30T17:54:22Z,web
U0195,I0100,view,,1,54.26,2026-04-05T11:44:22Z,web
U0106,I0015,purchase,,1,19.27,2026-03-29T06:57:22Z,web
U0070,I0004,view,,1,24.4,2026-03-03T01:33:22Z,mobile
U0197,I0030,view,,1,19.11,2026-04-03T03:16:22Z,mobile
U0141,I0024,rating,5.0,1,24.65,2026-03-20T05:37:22Z,web
U0231,I0021,view,,1,19.0,2026-04-04T09:32:22Z,web
U0185,I0019,view,,1,35.63,2026-02-21T15:14:22Z,mobile
U0087,I0037,view,,1,17.51,2026-04-24T00:17:22Z,web
U0044,I0053,view,,1,18.65,2026-03-06T11:56:22Z,web
U0068,I0094,view,,1,20.46,2026-03-28T05:36:22Z,web
U0085,I0083,rating,5.0,1,17.83,2026-02-16T10:16:22Z,mobile
U0138,I0102,view,,1,45.37,2026-04-17T01:01:22Z,mobile
U0167,I0107,view,,1,14.01,2026-04-14T19:36:22Z,web
U0085,I0026,view,,1,13.5,2026-03-14T12:41:22Z,web
U0209,I0092,view,,1,16.23,2026-04-14T13:48:22Z,mobile
U0181,I0002,cart,,1,22.56,2026-03-08T00:49:22Z,mobile
U0019,I0043,view,,1,34.18,2026-03-24T19:04:22Z,web
U0195,I0075,rating,5.0,1,25.5,2026-04-05T12:14:22Z,mobile
U0130,I0112,view,,1,53.68,2026-04-14T00:41:22Z,web
U0096,I0052,view,,1,30.37,2026-04-17T14:50:22Z,mobile
U0105,I0047,view,,1,36.67,2026-04-11T03:09:22Z,web
U0022,I0086,view,,1,33.96,2026-04-03T21:42:22Z,mobile
U0162,I0003,view,,1,12.56,2026-03-13T05:42:22Z,mobile
U0090,I0003,purchase,,1,12.56,2026-04-03T05:03:22Z,web
U0179,I0060,view,,1,48.07,2026-03-31T22:39:22Z,web
U0057,I0029,purchase,,1,83.41,2026-02-24T08:33:22Z,web
U0103,I0052,view,,1,30.37,2026-02-23T07:14:22Z,mobile
U0216,I0089,view,,1,40.79,2026-02-05T22:43:22Z,mobile
U0173,I0063,purchase,,3,17.91,2026-03-11T08:37:22Z,web
U0096,I0036,cart,,1,74.72,2026-03-29T17:55:22Z,web
U0151,I0106,view,,1,26.93,2026-03-27T03:46:22Z,mobile
U0206,I0112,cart,,1,53.68,2026-03-14T12:45:22Z,web
U0237,I0061,view,,1,17.75,2026-04-15T10:53:22Z,web
U0044,I0054,rating,4.0,1,35.21,2026-03-04T00:26:22Z,web
U0116,I0063,view,,1,17.91,2026-02-02T16:14:22Z,web
U0031,I0090,view,,1,12.85,2026-04-24T06:35:22Z,web
U0032,I0084,cart,,1,27.83,2026-04-22T03:34:22Z,web
U0070,I0095,view,,1,11.84,2026-03-29T11:38:22Z,web
U0219,I0008,view,,1,36.94,2026-04-21T04:20:22Z,mobile
U0075,I0054,view,,1,35.21,2026-03-08T03:22:22Z,mobile
U0218,I0116,cart,,1,59.11,2026-02-15T00:14:22Z,web
U0058,I0008,view,,1,36.94,2026-04-08T10:18:22Z,mobile
U0070,I0088,view,,1,30.05,2026-03-06T21:04:22Z,mobile
U0163,I0108,cart,,1,101.53,2026-04-01T02:34:22Z,mobile
U0073,I0115,view,,1,29.97,2026-04-16T09:23:22Z,web
U0173,I0013,view,,1,28.54,2026-04-20T15:31:22Z,mobile
U0052,I0070,purchase,,1,26.73,2026-02-03T11:45:22Z,mobile
U0042,I0030,view,,1,19.11,2026-04-11T13:12:22Z,web
U0156,I0056,view,,1,21.96,2026-03-17T20:04:22Z,web
U0012,I0077,view,,1,43.74,2026-03-06T02:31:22Z,web
U0011,I0083,view,,1,17.83,2026-04-24T18:27:22Z,mobile
U0116,I0052,view,,1,30.37,2026-03-08T02:24:22Z,mobile
U0072,I0118,rating,2.0,1,24.81,2026-04-04T11:32:22Z,web
U0068,I0021,cart,,1,19.0,2026-03-02T11:04:22Z,web
U0117,I0109,view,,1,70.56,2026-04-24T01:10:22Z,web
U0089,I0054,view,,1,35.21,2026-02-13T04:19:22Z,mobile
U0075,I0007,view,,1,50.51,2026-03-27T01:28:22Z,mobile
U0182,I0074,view,,1,19.52,2026-03-02T04:25:22Z,web
U0111,I0090,view,,1,12.85,2026-02-21T02:35:22Z,mobile
U0035,I0017,view,,1,25.29,2026-02-14T16:27:22Z,mobile
U0093,I0110,rating,4.0,1,26.64,2026-02-20T23:51:22Z,web
U0047,I0041,cart,,1,35.48,2026-03-17T00:51:22Z,mobile
U0087,I0046,cart,,1,32.06,2026-02-21T18:39:22Z,web
U0169,I0037,view,,1,17.51,2026-02-10T02:39:22Z,mobile
U0219,I0008,view,,1,36.94,2026-04-12T04:25:22Z,mobile
U0004,I0043,cart,,1,34.18,2026-03-09T02:25:22Z,web
U0071,I0065,view,,1,45.15,2026-04-10T23:49:22Z,web
U0152,I0050,view,,1,15.33,2026-03-23T16:56:22Z,web
U0032,I0018,view,,1,34.0,2026-03-20T14:02:22Z,mobile
U0099,I0093,view,,1,35.82,2026-04-03T02:26:22Z,web
U0039,I0090,view,,1,12.85,2026-03-30T14:14:22Z,mobile
U0030,I0072,purchase,,2,21.99,2026-04-09T18:25:22Z,mobile
U0090,I0029,cart,,1,83.41,2026-03-04T05:00:22Z,mobile
U0090,I0109,view,,1,70.56,2026-02-07T02:01:22Z,mobile
U0152,I0035,view,,1,26.96,2026-02-07T14:03:22Z,web
U0030,I0033,view,,1,24.72,2026-02-20T05:13:22Z,mobile
U0094,I0042,purchase,,1,34.64,2026-02-20T05:30:22Z,web
U0235,I0087,cart,,1,58.68,2026-02-05T23:16:22Z,web
U0172,I0013,view,,1,28.54,2026-03-07T23:59:22Z,mobile
U0166,I0006,purchase,,1,21.38,2026-03-30T14:48:22Z,mobile
U0123,I0110,view,,1,26.64,2026-04-15T13:57:22Z,mobile
U0194,I0006,view,,1,21.38,2026-03-12T19:48:22Z,web
U0085,I0088,purchase,,1,30.05,2026-04-17T04:29:22Z,mobile
U0179,I0065,view,,1,45.15,2026-05-01T00:03:22Z,mobile
U0197,I0044,view,,1,16.15,2026-03-27T17:12:22Z,mobile
U0039,I0025,view,,1,15.52,2026-02-20T11:08:22Z,web
U0083,I0029,view,,1,83.41,2026-02-10T06:11:22Z,mobile
U0111,I0093,view,,1,35.82,2026-02-08T09:25:22Z,mobile
U0122,I0024,view,,1,24.65,2026-04-08T19:28:22Z,web
U0136,I0059,rating,3.0,1,24.91,2026-03-24T02:03:22Z,web
U0071,I0041,purchase,,2,35.48,2026-04-27T01:34:22Z,web
U0172,I0072,cart,,1,21.99,2026-04-15T09:25:22Z,mobile
U0113,I0058,rating,5.0,1,18.03,2026-03-14T22:51:22Z,mobile
U0078,I0047,cart,,1,36.67,2026-04-21T23:14:22Z,web
U0025,I0099,view,,1,19.36,2026-03-09T11:21:22Z,mobile
U0059,I0103,view,,1,51.23,2026-03-06T13:01:22Z,web
