user_id,item_id,event_type,rating,quantity,price,event_ts,channel
U0138,I0019,view,,1,35.63,2026-03-03T22:35:18Z,web
U0174,I0040,purchase,,1,56.71,2026-04-19T11:06:18Z,mobile
U0179,I0081,rating,4.0,1,60.65,2026-02-07T10:13:18Z,web
U0113,I0097,rating,4.0,1,42.6,2026-02-10T18:44:18Z,web
U0085,I0054,cart,,1,35.21,2026-04-17T07:46:18Z,mobile
U0168,I0097,view,,1,42.6,2026-04-06T08:59:18Z,mobile
U0018,I0022,purchase,,1,23.73,2026-03-28T18:01:18Z,mobile
U0214,I0083,view,,1,17.83,2026-03-24T22:08:18Z,mobile
U0207,I0017,view,,1,25.29,2026-04-09T12:14:18Z,web
U0129,I0085,view,,1,64.61,2026-04-22T22:41:18Z,web
U0202,I0114,rating,5.0,1,33.44,2026-03-17T15:28:18Z,web
U0035,I0001,view,,1,31.44,2026-03-27T11:52:18Z,web
U0056,I0094,view,,1,20.46,2026-02-03T15:40:18Z,web
U0096,I0110,view,,1,26.64,2026-03-30T06:46:18Z,mobile
U0039,I0091,view,,1,42.99,2026-02-01T22:45:18Z,mobile
U0109,I0042,purchase,,1,34.64,2026-03-26T19:09:18Z,mobile
U0215,I0042,view,,1,34.64,2026-02-03T00:49:18Z,web
U0141,I0116,view,,1,59.11,2026-04-26T16:35:18Z,web
U0145,I0085,cart,,1,64.61,2026-03-02T17:54:18Z,mobile
U0018,I0001,view,,1,31.44,2026-03-22T15:38:18Z,web
U0160,I0078,view,,1,41.4,2026-04-21T01:31:18Z,mobile
U0115,I0042,view,,1,34.64,2026-04-27T11:35:18Z,mobile
U0167,I0120,view,,1,26.42,2026-03-06T15:30:18Z,web
U0126,I0072,rating,4.0,1,21.99,2026-04-02T01:49:18Z,mobile
U0225,I0044,view,,1,16.15,2026-04-14T15:50:18Z,web
U0157,I0098,view,,1,35.06,2026-02-03T04:29:18Z,mobile
U0093,I0070,cart,,1,26.73,2026-02-21T22:25:18Z,mobile
U0061,I0081,view,,1,60.65,2026-03-14T14:41:18Z,mobile
U0049,I0058,view,,1,18.03,2026-04-06T00:01:18Z,web
U0062,I0025,cart,,1,15.52,2026-02-24T03:59:18Z,web
U0029,I0080,view,,1,16.0,2026-04-15T20:24:18Z,web
U0120,I0093,purchase,,2,35.82,2026-03-26T19:43:18Z,mobile
U0179,I0051,view,,1,24.93,2026-02-04T22:23:18Z,web
U0194,I0069,view,,1,41.22,2026-03-21T23:29:18Z,mobile
U0030,I0104,rating,3.0,1,41.88,2026-03-27T16:44:18Z,mobile
U0022,I0069,view,,1,41.22,2026-03-26T16:16:18Z,web
U0220,I0110,view,,1,26.64,2026-03-07T03:26:18Z,web
U0045,I0020,rating,4.0,1,27.33,2026-04-19T10:49:18Z,web
U0083,I0077,view,,1,43.74,2026-03-29T08:39:18Z,web
U0062,I0116,view,,1,59.11,2026-04-18T15:51:18Z,mobile
U0091,I0003,cart,,1,12.56,2026-03-06T22:53:18Z,web
U0092,I0003,purchase,,1,12.56,2026-04-22T01:41:18Z,mobile
U0136,I0035,view,,1,26.96,2026-03-14T23:06:18Z,web
U0224,I0081,view,,1,60.65,2026-04-26T04:47:18Z,mobile
U0044,I0071,cart,,1,31.77,2026-02-26T15:39:18Z,mobile
U0134,I0017,view,,1,25.29,2026-02-13T22:03:18Z,web
U0021,I0036,purchase,,1,74.72,2026-04-25T00:42:18Z,mobile
U0076,I0062,cart,,1,23.59,2026-03-09T18:36:18Z,mobile
U0104,I0064,cart,,1,28.05,2026-02-09T05:34:18Z,mobile
U0222,I0044,purchase,,1,16.15,2026-03-10T15:02:18Z,mobile
U0178,I0113,rating,4.0,1,36.16,2026-04-21T02:50:18Z,mobile
U0239,I0017,cart,,1,25.29,2026-03-28T16:45:18Z,mobile
U0173,I0021,cart,,1,19.0,2026-04-22T07:53:18Z,web
U0100,I0074,cart,,1,19.52,2026-04-28T20:43:18Z,web
U0132,I0021,purchase,,1,19.0,2026-02-17T17:36:18Z,mobile
U0161,I0006,view,,1,21.38,2026-04-24T06:58:18Z,mobile
U0125,I0035,purchase,,1,26.96,2026-04-23T18:34:18Z,mobile
U0176,I0061,rating,4.0,1,17.75,2026-04-05T08:41:18Z,web
U0104,I0018,purchase,,1,34.0,2026-03-08T19:46:18Z,web
U0038,I0089,view,,1,40.79,2026-03-18T11:55:18Z,web
U0224,I0067,rating,3.0,1,77.25,2026-02-21T12:11:18Z,mobile
U0013,I0096,rating,5.0,1,36.87,2026-02-19T13:54:18Z,web
U0158,I0036,view,,1,74.72,2026-02-24T17:22:18Z,web
U0206,I0049,purchase,,1,10.95,2026-04-09T20:11:18Z,mobile
U0235,I0013,cart,,1,28.54,2026-04-11T00:01:18Z,web
U0138,I0014,rating,5.0,1,30.5,2026-02-09T10:31:18Z,mobile
U0074,I0065,view,,1,45.15,2026-04-01T07:27:18Z,web
U0152,I0018,view,,1,34.0,2026-04-27T23:13:18Z,web
U0059,I0115,rating,4.0,1,29.97,2026-02-05T11:41:18Z,mobile
U0212,I0014,view,,1,30.5,2026-04-08T04:39:18Z,web
U0146,I0120,view,,1,26.42,2026-03-06T21:23:18Z,web
U0021,I0068,cart,,1,16.18,2026-02-15T05:57:18Z,web
U0182,I0107,purchase,,2,14.01,2026-03-01T00:13:18Z,web
U0104,I0086,cart,,1,33.96,2026-04-19T17:13:18Z,mobile
U0142,I0086,purchase,,1,33.96,2026-04-14T16:55:18Z,web
U0012,I0096,rating,4.0,1,36.87,2026-02-04T02:44:18Z,mobile
U0094,I0066,cart,,1,22.7,2026-02-15T04:02:18Z,mobile
U0036,I0093,cart,,1,35.82,2026-02-17T10:28:18Z,web
U0150,I0029,view,,1,83.41,2026-02-05T08:10:18Z,web
U0128,I0080,cart,,1,16.0,2026-02-17T07:19:18Z,web
U0208,I0111,cart,,1,114.52,2026-03-15T04:55:18Z,web
U0215,I0042,rating,1.0,1,34.64,2026-04-23T08:54:18Z,web
U0239,I0045,rating,5.0,1,27.1,2026-02-23T10:34:18Z,mobile
U0124,I0058,purchase,,2,18.03,2026-02-24T03:22:18Z,web
U0147,I0003,view,,1,12.56,2026-02-26T06:48:18Z,mobile
U0034,I0104,view,,1,41.88,2026-04-20T06:46:18Z,mobile
U0052,I0096,rating,5.0,1,36.87,2026-03-29T04:04:18Z,mobile
U0040,I0064,view,,1,28.05,2026-04-22T15:08:18Z,mobile
U0093,I0044,view,,1,16.15,2026-02-12T13:17:18Z,mobile
U0125,I0014,view,,1,30.5,2026-02-09T17:38:18Z,mobile
U0223,I0038,purchase,,1,23.01,2026-02-12T20:19:18Z,mobile
U0130,I0011,cart,,1,15.55,2026-02-09T00:44:18Z,mobile
U0197,I0044,view,,1,16.15,2026-02-17T15:54:18Z,mobile
U0099,I0097,view,,1,42.6,2026-04-24T17:33:18Z,web
U0223,I0075,view,,1,25.5,2026-03-02T10:54:18Z,web
U0022,I0048,view,,1,22.53,2026-03-11T12:08:18Z,mobile
U0145,I0015,view,,1,19.27,2026-03-14T17:39:18Z,web
U0013,I0009,rating,1.0,1,26.36,2026-04-16T01:37:18Z,mobile
U0077,I0063,cart,,1,17.91,2026-04-24T15:46:18Z,web
U0188,I0031,purchase,,1,6.52,2026-03-14T22:43:18Z,mobile
U0187,I0062,rating,5.0,1,23.59,2026-03-20T18:37:18Z,web
U0134,I0065,view,,1,45.15,2026-02-24T19:06:18Z,web
U0054,I0029,rating,5.0,1,83.41,2026-04-24T18:15:18Z,mobile
U0191,I0111,view,,1,114.52,2026-04-05T00:08:18Z,web
U0237,I0076,view,,1,36.2,2026-03-18T05:38:18Z,mobile
U0072,I0040,view,,1,56.71,2026-02-10T02:23:18Z,mobile
U0131,I0076,cart,,1,36.2,2026-04-26T14:35:18Z,web
U0069,I0065,view,,1,45.15,2026-04-07T01:15:18Z,mobile
U0213,I0103,cart,,1,51.23,2026-04-27T00:48:18Z,web
U0045,I0114,view,,1,33.44,2026-02-15T00:00:18Z,web
U0081,I0006,cart,,1,21.38,2026-03-09T08:57:18Z,web
U0152,I0086,rating,5.0,1,33.96,2026-03-25T06:44:18Z,mobile
U0059,I0062,view,,1,23.59,2026-04-06T11:41:18Z,mobile
U0217,I0119,view,,1,34.0,2026-04-11T14:54:18Z,web
U0145,I0013,purchase,,1,28.54,2026-02-25T09:14:18Z,mobile
U0013,I0094,view,,1,20.46,2026-03-29T00:03:18Z,web
U0168,I0114,rating,4.0,1,33.44,2026-04-15T17:15:18Z,web
U0215,I0001,purchase,,2,31.44,2026-05-01T23:55:18Z,web
U0044,I0018,view,,1,34.0,2026-02-27T07:08:18Z,web
U0140,I0078,rating,3.0,1,41.4,2026-02-14T09:43:18Z,mobile
U0012,I0038,view,,1,23.01,2026-03-14T06:55:18Z,web
U0103,I0091,view,,1,42.99,2026-04-29T23:02:18Z,web
U0213,I0051,rating,4.0,1,24.93,2026-04-20T01:54:18Z,web
U0237,I0054,view,,1,35.21,2026-04-18T04:13:18Z,web
U0115,I0081,view,,1,60.65,2026-03-14T16:46:18Z,web
U0104,I0028,cart,,1,23.83,2026-02-08T06:10:18Z,web
U0184,I0010,cart,,1,50.12,2026-03-28T02:25:18Z,web
U0068,I0091,view,,1,42.99,2026-03-09T10:46:18Z,web
U0052,I0081,cart,,1,60.65,2026-02-28T08:03:18Z,mobile
U0238,I0099,view,,1,19.36,2026-04-09T11:16:18Z,web
U0028,I0023,rating,4.0,1,51.99,2026-03-12T13:44:18Z,mobile
U0216,I0024,view,,1,24.65,2026-04-28T19:51:18Z,web
U0111,I0058,view,,1,18.03,2026-04-17T18:43:18Z,mobile
U0237,I0018,view,,1,34.0,2026-04-07T11:48:18Z,mobile
U0118,I0026,cart,,1,13.5,2026-03-04T10:30:18Z,web
U0067,I0005,purchase,,1,20.52,2026-03-08T04:11:18Z,web
U0204,I0044,view,,1,16.15,2026-02-06T05:34:18Z,web
U0095,I0073,rating,4.0,1,25.28,2026-03-20T21:55:18Z,mobile
U0129,I0003,view,,1,12.56,2026-02-18T11:18:18Z,web
U0217,I0116,view,,1,59.11,2026-02-06T10:18:18Z,web
U0225,I0079,rating,3.0,1,55.92,2026-04-23T04:11:18Z,mobile
U0025,I0065,view,,1,45.15,2026-04-29T15:46:18Z,web
U0107,I0078,view,,1,41.4,2026-04-22T13:27:18Z,mobile
U0149,I0086,view,,1,33.96,2026-03-13T19:24:18Z,web
U0040,I0110,view,,1,26.64,2026-02-04T20:07:18Z,web
U0192,I0062,view,,1,23.59,2026-05-02T20:01:18Z,mobile
U0187,I0093,view,,1,35.82,2026-02-22T20:55:18Z,mobile
U0002,I0060,cart,,1,48.07,2026-02-05T22:47:18Z,mobile
U0108,I0059,cart,,1,24.91,2026-02-06T01:47:18Z,mobile
U0189,I0066,view,,1,22.7,2026-02-23T16:06:18Z,web
U0184,I0116,view,,1,59.11,2026-04-23T02:53:18Z,web
U0022,I0069,cart,,1,41.22,2026-02-22T07:01:18Z,web
U0234,I0109,purchase,,1,70.56,2026-03-04T03:27:18Z,web
U0208,I0100,view,,1,54.26,2026-04-29T14:26:18Z,mobile
U0141,I0110,view,,1,26.64,2026-04-02T21:13:18Z,mobile
U0163,I0100,view,,1,54.26,2026-04-20T02:35:18Z,mobile
U0027,I0031,view,,1,6.52,2026-04-30T01:51:18Z,mobile
U0006,I0058,cart,,1,18.03,2026-03-24T11:49:18Z,mobile
U0026,I0090,view,,1,12.85,2026-04-17T07:14:18Z,web
U0192,I0019,cart,,1,35.63,2026-02-05T01:30:18Z,mobile
U0013,I0058,view,,1,18.03,2026-02-10T09:35:18Z,web
U0235,I0013,view,,1,28.54,2026-04-06T18:39:18Z,mobile
U0100,I0048,view,,1,22.53,2026-03-06T11:48:18Z,web
U0125,I0072,rating,4.0,1,21.99,2026-04-27T14:08:18Z,web
U0198,I0014,view,,1,30.5,2026-02-22T02:03:18Z,web
U0068,I0088,purchase,,1,30.05,2026-04-14T06:17:18Z,mobile
U0028,I0023,cart,,1,51.99,2026-04-23T00:34:18Z,mobile
U0024,I0031,rating,3.0,1,6.52,2026-03-10T15:48:18Z,web
U0108,I0106,view,,1,26.93,2026-04-16T01:32:18Z,web
U0030,I0018,view,,1,34.0,2026-03-30T15:29:18Z,web
U0167,I0043,rating,4.0,1,34.18,2026-02-09T04:58:18Z,mobile
U0184,I0110,view,,1,26.64,2026-02-04T01:13:18Z,web
U0006,I0082,view,,1,27.22,2026-03-23T12:54:18Z,mobile
U0201,I0108,view,,1,101.53,2026-03-23T21:24:18Z,web
U0191,I0055,cart,,1,14.43,2026-03-01T15:40:18Z,mobile
U0191,I0049,view,,1,10.95,2026-03-15T09:16:18Z,mobile
U0198,I0007,view,,1,50.51,2026-02-11T17:00:18Z,web
U0011,I0075,view,,1,25.5,2026-03-13T04:24:18Z,mobile
U0087,I0086,view,,1,33.96,2026-04-10T13:41:18Z,web
U0023,I0087,view,,1,58.68,2026-02-26T15:28:18Z,mobile
U0215,I0003,view,,1,12.56,2026-04-12T19:08:18Z,web
U0025,I0106,view,,1,26.93,2026-02-22T16:38:18Z,mobile
U0119,I0025,cart,,1,15.52,2026-02-07T14:56:18Z,mobile
U0226,I0055,view,,1,14.43,2026-03-23T21:53:18Z,mobile
U0173,I0091,view,,1,42.99,2026-02-05T19:24:18Z,mobile
U0076,I0092,view,,1,16.23,2026-04-14T21:43:18Z,mobile
U0018,I0059,cart,,1,24.91,2026-03-06T17:54:18Z,web
U0108,I0069,view,,1,41.22,2026-02-13T06:48:18Z,mobile
U0077,I0003,view,,1,12.56,2026-04-28T02:47:18Z,web
U0079,I0046,view,,1,32.06,2026-05-02T08:35:18Z,mobile
U0063,I0058,view,,1,18.03,2026-02-21T10:31:18Z,web
U0063,I0009,purchase,,2,26.36,2026-04-14T11:08:18Z,mobile
U0028,I0114,purchase,,1,33.44,2026-02-17T18:36:18Z,mobile
U0202,I0052,view,,1,30.37,2026-04-30T12:33:18Z,web
U0195,I0100,view,,1,54.26,2026-04-05T06:23:18Z,web
U0106,I0015,purchase,,1,19.27,2026-03-29T01:36:18Z,web
U0070,I0004,view,,1,24.4,2026-03-02T20:12:18Z,mobile
U0197,I0030,view,,1,19.11,2026-04-02T21:55:18Z,mobile
U0141,I0024,rating,5.0,1,24.65,2026-03-20T00:16:18Z,web
U0231,I0021,view,,1,19.0,2026-04-04T04:11:18Z,web
U0185,I0019,view,,1,35.63,2026-02-21T09:53:18Z,mobile
U0087,I0037,view,,1,17.51,2026-04-23T18:56:18Z,web
U0044,I0053,view,,1,18.65,2026-03-06T06:35:18Z,web
U0068,I0094,view,,1,20.46,2026-03-28T00:15:18Z,web
U0085,I0083,rating,5.0,1,17.83,2026-02-16T04:55:18Z,mobile
U0138,I0102,view,,1,45.37,2026-04-16T19:40:18Z,mobile
U0167,I0107,view,,1,14.01,2026-04-14T14:15:18Z,web
U0085,I0026,view,,1,13.5,2026-03-14T07:20:18Z,web
U0209,I0092,view,,1,16.23,2026-04-14T08:27:18Z,mobile
U0181,I0002,cart,,1,22.56,2026-03-07T19:28:18Z,mobile
U0019,I0043,view,,1,34.18,2026-03-24T13:43:18Z,web
U0195,I0075,rating,5.0,1,25.5,2026-04-05T06:53:18Z,mobile
U0130,I0112,view,,1,53.68,2026-04-13T19:20:18Z,web
U0096,I0052,view,,1,30.37,2026-04-17T09:29:18Z,mobile
U0105,I0047,view,,1,36.67,2026-04-10T21:48:18Z,web
U0022,I0086,view,,1,33.96,2026-04-03T16:21:18Z,mobile
U0162,I0003,view,,1,12.56,2026-03-13T00:21:18Z,mobile
U0090,I0003,purchase,,1,12.56,2026-04-02T23:42:18Z,web
U0179,I0060,view,,1,48.07,2026-03-31T17:18:18Z,web
U0057,I0029,purchase,,1,83.41,2026-02-24T03:12:18Z,web
U0103,I0052,view,,1,30.37,2026-02-23T01:53:18Z,mobile
U0216,I0089,view,,1,40.79,2026-02-05T17:22:18Z,mobile
U0173,I0063,purchase,,3,17.91,2026-03-11T03:16:18Z,web
U0096,I0036,cart,,1,74.72,2026-03-29T12:34:18Z,web
U0151,I0106,view,,1,26.93,2026-03-26T22:25:18Z,mobile
U0206,I0112,cart,,1,53.68,2026-03-14T07:24:18Z,web
U0237,I0061,view,,1,17.75,2026-04-15T05:32:18Z,web
U0044,I0054,rating,4.0,1,35.21,2026-03-03T19:05:18Z,web
U0116,I0063,view,,1,17.91,2026-02-02T10:53:18Z,web
U0031,I0090,view,,1,12.85,2026-04-24T01:14:18Z,web
U0032,I0084,cart,,1,27.83,2026-04-21T22:13:18Z,web
U0070,I0095,view,,1,11.84,2026-03-29T06:17:18Z,web
U0219,I0008,view,,1,36.94,2026-04-20T22:59:18Z,mobile
U0075,I0054,view,,1,35.21,2026-03-07T22:01:18Z,mobile
U0218,I0116,cart,,1,59.11,2026-02-14T18:53:18Z,web
U0058,I0008,view,,1,36.94,2026-04-08T04:57:18Z,mobile
U0070,I0088,view,,1,30.05,2026-03-06T15:43:18Z,mobile
U0163,I0108,cart,,1,101.53,2026-03-31T21:13:18Z,mobile
U0073,I0115,view,,1,29.97,2026-04-16T04:02:18Z,web
U0173,I0013,view,,1,28.54,2026-04-20T10:10:18Z,mobile
U0052,I0070,purchase,,1,26.73,2026-02-03T06:24:18Z,mobile
U0042,I0030,view,,1,19.11,2026-04-11T07:51:18Z,web
U0156,I0056,view,,1,21.96,2026-03-17T14:43:18Z,web
U0012,I0077,view,,1,43.74,2026-03-05T21:10:18Z,web
U0011,I0083,view,,1,17.83,2026-04-24T13:06:18Z,mobile
U0116,I0052,view,,1,30.37,2026-03-07T21:03:18Z,mobile
U0072,I0118,rating,2.0,1,24.81,2026-04-04T06:11:18Z,web
U0068,I0021,cart,,1,19.0,2026-03-02T05:43:18Z,web
U0117,I0109,view,,1,70.56,2026-04-23T19:49:18Z,web
U0089,I0054,view,,1,35.21,2026-02-12T22:58:18Z,mobile
U0075,I0007,view,,1,50.51,2026-03-26T20:07:18Z,mobile
U0182,I0074,view,,1,19.52,2026-03-01T23:04:18Z,web
U0111,I0090,view,,1,12.85,2026-02-20T21:14:18Z,mobile
U0035,I0017,view,,1,25.29,2026-02-14T11:06:18Z,mobile
U0093,I0110,rating,4.0,1,26.64,2026-02-20T18:30:18Z,web
U0047,I0041,cart,,1,35.48,2026-03-16T19:30:18Z,mobile
U0087,I0046,cart,,1,32.06,2026-02-21T13:18:18Z,web
U0169,I0037,view,,1,17.51,2026-02-09T21:18:18Z,mobile
U0219,I0008,view,,1,36.94,2026-04-11T23:04:18Z,mobile
U0004,I0043,cart,,1,34.18,2026-03-08T21:04:18Z,web
U0071,I0065,view,,1,45.15,2026-04-10T18:28:18Z,web
U0152,I0050,view,,1,15.33,2026-03-23T11:35:18Z,web
U0032,I0018,view,,1,34.0,2026-03-20T08:41:18Z,mobile
U0099,I0093,view,,1,35.82,2026-04-02T21:05:18Z,web
U0039,I0090,view,,1,12.85,2026-03-30T08:53:18Z,mobile
U0030,I0072,purchase,,2,21.99,2026-04-09T13:04:18Z,mobile
U0090,I0029,cart,,1,83.41,2026-03-03T23:39:18Z,mobile
U0090,I0109,view,,1,70.56,2026-02-06T20:40:18Z,mobile
U0152,I0035,view,,1,26.96,2026-02-07T08:42:18Z,web
U0030,I0033,view,,1,24.72,2026-02-19T23:52:18Z,mobile
U0094,I0042,purchase,,1,34.64,2026-02-20T00:09:18Z,web
U0235,I0087,cart,,1,58.68,2026-02-05T17:55:18Z,web
U0172,I0013,view,,1,28.54,2026-03-07T18:38:18Z,mobile
U0166,I0006,purchase,,1,21.38,2026-03-30T09:27:18Z,mobile
U0123,I0110,view,,1,26.64,2026-04-15T08:36:18Z,mobile
U0194,I0006,view,,1,21.38,2026-03-12T14:27:18Z,web
U0085,I0088,purchase,,1,30.05,2026-04-16T23:08:18Z,mobile
U0179,I0065,view,,1,45.15,2026-04-30T18:42:18Z,mobile
U0197,I0044,view,,1,16.15,2026-03-27T11:51:18Z,mobile
U0039,I0025,view,,1,15.52,2026-02-20T05:47:18Z,web
U0083,I0029,view,,1,83.41,2026-02-10T00:50:18Z,mobile
U0111,I0093,view,,1,35.82,2026-02-08T04:04:18Z,mobile
U0122,I0024,view,,1,24.65,2026-04-08T14:07:18Z,web
U0136,I0059,rating,3.0,1,24.91,2026-03-23T20:42:18Z,web
U0071,I0041,purchase,,2,35.48,2026-04-26T20:13:18Z,web
U0172,I0072,cart,,1,21.99,2026-04-15T04:04:18Z,mobile
U0113,I0058,rating,5.0,1,18.03,2026-03-14T17:30:18Z,mobile
U0078,I0047,cart,,1,36.67,2026-04-21T17:53:18Z,web
U0025,I0099,view,,1,19.36,2026-03-09T06:00:18Z,mobile
U0059,I0103,view,,1,51.23,2026-03-06T07:40:18Z,web
