user_id,item_id,event_type,rating,quantity,price,event_ts,channel
U0191,I0033,rating,4.0,1,24.72,2026-04-26T11:10:23Z,mobile
U0015,I0070,rating,5.0,1,26.73,2026-02-23T13:55:23Z,web
U0126,I0023,purchase,,1,51.99,2026-02-15T17:45:23Z,mobile
U0006,I0117,purchase,,1,42.8,2026-02-18T12:56:23Z,mobile
U0175,I0022,view,,1,23.73,2026-03-24T22:46:23Z,web
U0100,I0068,view,,1,16.18,2026-03-21T15:43:23Z,web
U0116,I0063,cart,,1,17.91,2026-03-07T17:46:23Z,mobile
U0189,I0028,view,,1,23.83,2026-04-15T14:37:23Z,mobile
U0083,I0016,cart,,1,41.84,2026-01-31T23:30:23Z,mobile
U0013,I0062,cart,,1,23.59,2026-02-25T09:12:23Z,mobile
U0123,I0089,view,,1,40.79,2026-02-12T09:36:23Z,mobile
U0151,I0027,view,,1,58.32,2026-04-23T15:06:23Z,mobile
U0119,I0080,rating,4.0,1,16.0,2026-03-10T00:48:23Z,mobile
U0072,I0084,view,,1,27.83,2026-04-21T00:49:23Z,web
U0133,I0102,rating,4.0,1,45.37,2026-04-14T04:08:23Z,mobile
U0069,I0093,view,,1,35.82,2026-04-21T09:18:23Z,mobile
U0233,I0069,view,,1,41.22,2026-03-26T17:30:23Z,web
U0167,I0013,purchase,,1,28.54,2026-03-04T03:31:23Z,mobile
U0215,I0096,view,,1,36.87,2026-03-11T08:14:23Z,web
U0202,I0008,view,,1,36.94,2026-04-13T23:53:23Z,mobile
U0017,I0027,rating,4.0,1,58.32,2026-04-20T16:46:23Z,mobile
U0212,I0102,view,,1,45.37,2026-04-14T22:47:23Z,web
U0010,I0017,view,,1,25.29,2026-03-22T05:12:23Z,mobile
U0074,I0026,cart,,1,13.5,2026-03-14T20:51:23Z,web
U0157,I0020,view,,1,27.33,2026-04-19T04:02:23Z,mobile
U0108,I0031,cart,,1,6.52,2026-02-21T14:50:23Z,web
U0034,I0006,view,,1,21.38,2026-02-03T09:10:23Z,web
U0225,I0070,view,,1,26.73,2026-02-26T09:04:23Z,web
U0002,I0065,view,,1,45.15,2026-03-28T03:33:23Z,mobile
U0053,I0022,rating,1.0,1,23.73,2026-04-10T20:36:23Z,mobile
U0100,I0025,view,,1,15.52,2026-03-16T09:33:23Z,web
U0045,I0091,view,,1,42.99,2026-03-18T06:39:23Z,web
U0138,I0074,cart,,1,19.52,2026-04-26T06:20:23Z,mobile
U0006,I0017,view,,1,25.29,2026-04-22T14:47:23Z,mobile
U0178,I0100,view,,1,54.26,2026-03-20T18:33:23Z,web
U0073,I0110,view,,1,26.64,2026-04-05T00:37:23Z,mobile
U0178,I0040,cart,,1,56.71,2026-03-03T02:25:23Z,web
U0111,I0047,view,,1,36.67,2026-03-14T11:09:23Z,web
U0110,I0106,rating,4.0,1,26.93,2026-04-24T20:30:23Z,web
U0062,I0072,cart,,1,21.99,2026-02-24T14:18:23Z,mobile
U0138,I0019,view,,1,35.63,2026-03-02T19:07:23Z,web
U0174,I0040,purchase,,1,56.71,2026-04-18T07:38:23Z,mobile
U0179,I0081,rating,4.0,1,60.65,2026-02-06T06:45:23Z,web
U0113,I0097,rating,4.0,1,42.6,2026-02-09T15:16:23Z,web
U0085,I0054,cart,,1,35.21,2026-04-16T04:18:23Z,mobile
U0168,I0097,view,,1,42.6,2026-04-05T05:31:23Z,mobile
U0018,I0022,purchase,,1,23.73,2026-03-27T14:33:23Z,mobile
U0214,I0083,view,,1,17.83,2026-03-23T18:40:23Z,mobile
U0207,I0017,view,,1,25.29,2026-04-08T08:46:23Z,web
U0129,I0085,view,,1,64.61,2026-04-21T19:13:23Z,web
U0202,I0114,rating,5.0,1,33.44,2026-03-16T12:00:23Z,web
U0035,I0001,view,,1,31.44,2026-03-26T08:24:23Z,web
U0056,I0094,view,,1,20.46,2026-02-02T12:12:23Z,web
U0096,I0110,view,,1,26.64,2026-03-29T03:18:23Z,mobile
U0039,I0091,view,,1,42.99,2026-01-31T19:17:23Z,mobile
U0109,I0042,purchase,,1,34.64,2026-03-25T15:41:23Z,mobile
U0215,I0042,view,,1,34.64,2026-02-01T21:21:23Z,web
U0141,I0116,view,,1,59.11,2026-04-25T13:07:23Z,web
U0145,I0085,cart,,1,64.61,2026-03-01T14:26:23Z,mobile
U0018,I0001,view,,1,31.44,2026-03-21T12:10:23Z,web
U0160,I0078,view,,1,41.4,2026-04-19T22:03:23Z,mobile
U0115,I0042,view,,1,34.64,2026-04-26T08:07:23Z,mobile
U0167,I0120,view,,1,26.42,2026-03-05T12:02:23Z,web
U0126,I0072,rating,4.0,1,21.99,2026-03-31T22:21:23Z,mobile
U0225,I0044,view,,1,16.15,2026-04-13T12:22:23Z,web
U0157,I0098,view,,1,35.06,2026-02-02T01:01:23Z,mobile
U0093,I0070,cart,,1,26.73,2026-02-20T18:57:23Z,mobile
U0061,I0081,view,,1,60.65,2026-03-13T11:13:23Z,mobile
U0049,I0058,view,,1,18.03,2026-04-04T20:33:23Z,web
U0062,I0025,cart,,1,15.52,2026-02-23T00:31:23Z,web
U0029,I0080,view,,1,16.0,2026-04-14T16:56:23Z,web
U0120,I0093,purchase,,2,35.82,2026-03-25T16:15:23Z,mobile
U0179,I0051,view,,1,24.93,2026-02-03T18:55:23Z,web
U0194,I0069,view,,1,41.22,2026-03-20T20:01:23Z,mobile
U0030,I0104,rating,3.0,1,41.88,2026-03-26T13:16:23Z,mobile
U0022,I0069,view,,1,41.22,2026-03-25T12:48:23Z,web
U0220,I0110,view,,1,26.64,2026-03-05T23:58:23Z,web
U0045,I0020,rating,4.0,1,27.33,2026-04-18T07:21:23Z,web
U0083,I0077,view,,1,43.74,2026-03-28T05:11:23Z,web
U0062,I0116,view,,1,59.11,2026-04-17T12:23:23Z,mobile
U0091,I0003,cart,,1,12.56,2026-03-05T19:25:23Z,web
U0092,I0003,purchase,,1,12.56,2026-04-20T22:13:23Z,mobile
U0136,I0035,view,,1,26.96,2026-03-13T19:38:23Z,web
U0224,I0081,view,,1,60.65,2026-04-25T01:19:23Z,mobile
U0044,I0071,cart,,1,31.77,2026-02-25T12:11:23Z,mobile
U0134,I0017,view,,1,25.29,2026-02-12T18:35:23Z,web
U0021,I0036,purchase,,1,74.72,2026-04-23T21:14:23Z,mobile
U0076,I0062,cart,,1,23.59,2026-03-08T15:08:23Z,mobile
U0104,I0064,cart,,1,28.05,2026-02-08T02:06:23Z,mobile
U0222,I0044,purchase,,1,16.15,2026-03-09T11:34:23Z,mobile
U0178,I0113,rating,4.0,1,36.16,2026-04-19T23:22:23Z,mobile
U0239,I0017,cart,,1,25.29,2026-03-27T13:17:23Z,mobile
U0173,I0021,cart,,1,19.0,2026-04-21T04:25:23Z,web
U0100,I0074,cart,,1,19.52,2026-04-27T17:15:23Z,web
U0132,I0021,purchase,,1,19.0,2026-02-16T14:08:23Z,mobile
U0161,I0006,view,,1,21.38,2026-04-23T03:30:23Z,mobile
U0125,I0035,purchase,,1,26.96,2026-04-22T15:06:23Z,mobile
U0176,I0061,rating,4.0,1,17.75,2026-04-04T05:13:23Z,web
U0104,I0018,purchase,,1,34.0,2026-03-07T16:18:23Z,web
U0038,I0089,view,,1,40.79,2026-03-17T08:27:23Z,web
U0224,I0067,rating,3.0,1,77.25,2026-02-20T08:43:23Z,mobile
U0013,I0096,rating,5.0,1,36.87,2026-02-18T10:26:23Z,web
U0158,I0036,view,,1,74.72,2026-02-23T13:54:23Z,web
U0206,I0049,purchase,,1,10.95,2026-04-08T16:43:23Z,mobile
U0235,I0013,cart,,1,28.54,2026-04-09T20:33:23Z,web
U0138,I0014,rating,5.0,1,30.5,2026-02-08T07:03:23Z,mobile
U0074,I0065,view,,1,45.15,2026-03-31T03:59:23Z,web
U0152,I0018,view,,1,34.0,2026-04-26T19:45:23Z,web
U0059,I0115,rating,4.0,1,29.97,2026-02-04T08:13:23Z,mobile
U0212,I0014,view,,1,30.5,2026-04-07T01:11:23Z,web
U0146,I0120,view,,1,26.42,2026-03-05T17:55:23Z,web
U0021,I0068,cart,,1,16.18,2026-02-14T02:29:23Z,web
U0182,I0107,purchase,,2,14.01,2026-02-27T20:45:23Z,web
U0104,I0086,cart,,1,33.96,2026-04-18T13:45:23Z,mobile
U0142,I0086,purchase,,1,33.96,2026-04-13T13:27:23Z,web
U0012,I0096,rating,4.0,1,36.87,2026-02-02T23:16:23Z,mobile
U0094,I0066,cart,,1,22.7,2026-02-14T00:34:23Z,mobile
U0036,I0093,cart,,1,35.82,2026-02-16T07:00:23Z,web
U0150,I0029,view,,1,83.41,2026-02-04T04:42:23Z,web
U0128,I0080,cart,,1,16.0,2026-02-16T03:51:23Z,web
U0208,I0111,cart,,1,114.52,2026-03-14T01:27:23Z,web
U0215,I0042,rating,1.0,1,34.64,2026-04-22T05:26:23Z,web
U0239,I0045,rating,5.0,1,27.1,2026-02-22T07:06:23Z,mobile
U0124,I0058,purchase,,2,18.03,2026-02-22T23:54:23Z,web
U0147,I0003,view,,1,12.56,2026-02-25T03:20:23Z,mobile
U0034,I0104,view,,1,41.88,2026-04-19T03:18:23Z,mobile
U0052,I0096,rating,5.0,1,36.87,2026-03-28T00:36:23Z,mobile
U0040,I0064,view,,1,28.05,2026-04-21T11:40:23Z,mobile
U0093,I0044,view,,1,16.15,2026-02-11T09:49:23Z,mobile
U0125,I0014,view,,1,30.5,2026-02-08T14:10:23Z,mobile
U0223,I0038,purchase,,1,23.01,2026-02-11T16:51:23Z,mobile
U0130,I0011,cart,,1,15.55,2026-02-07T21:16:23Z,mobile
U0197,I0044,view,,1,16.15,2026-02-16T12:26:23Z,mobile
U0099,I0097,view,,1,42.6,2026-04-23T14:05:23Z,web
U0223,I0075,view,,1,25.5,2026-03-01T07:26:23Z,web
U0022,I0048,view,,1,22.53,2026-03-10T08:40:23Z,mobile
U0145,I0015,view,,1,19.27,2026-03-13T14:11:23Z,web
U0013,I0009,rating,1.0,1,26.36,2026-04-14T22:09:23Z,mobile
U0077,I0063,cart,,1,17.91,2026-04-23T12:18:23Z,web
U0188,I0031,purchase,,1,6.52,2026-03-13T19:15:23Z,mobile
U0187,I0062,rating,5.0,1,23.59,2026-03-19T15:09:23Z,web
U0134,I0065,view,,1,45.15,2026-02-23T15:38:23Z,web
U0054,I0029,rating,5.0,1,83.41,2026-04-23T14:47:23Z,mobile
U0191,I0111,view,,1,114.52,2026-04-03T20:40:23Z,web
U0237,I0076,view,,1,36.2,2026-03-17T02:10:23Z,mobile
U0072,I0040,view,,1,56.71,2026-02-08T22:55:23Z,mobile
U0131,I0076,cart,,1,36.2,2026-04-25T11:07:23Z,web
U0069,I0065,view,,1,45.15,2026-04-05T21:47:23Z,mobile
U0213,I0103,cart,,1,51.23,2026-04-25T21:20:23Z,web
U0045,I0114,view,,1,33.44,2026-02-13T20:32:23Z,web
U0081,I0006,cart,,1,21.38,2026-03-08T05:29:23Z,web
U0152,I0086,rating,5.0,1,33.96,2026-03-24T03:16:23Z,mobile
U0059,I0062,view,,1,23.59,2026-04-05T08:13:23Z,mobile
U0217,I0119,view,,1,34.0,2026-04-10T11:26:23Z,web
U0145,I0013,purchase,,1,28.54,2026-02-24T05:46:23Z,mobile
U0013,I0094,view,,1,20.46,2026-03-27T20:35:23Z,web
U0168,I0114,rating,4.0,1,33.44,2026-04-14T13:47:23Z,web
U0215,I0001,purchase,,2,31.44,2026-04-30T20:27:23Z,web
U0044,I0018,view,,1,34.0,2026-02-26T03:40:23Z,web
U0140,I0078,rating,3.0,1,41.4,2026-02-13T06:15:23Z,mobile
U0012,I0038,view,,1,23.01,2026-03-13T03:27:23Z,web
U0103,I0091,view,,1,42.99,2026-04-28T19:34:23Z,web
U0213,I0051,rating,4.0,1,24.93,2026-04-18T22:26:23Z,web
U0237,I0054,view,,1,35.21,2026-04-17T00:45:23Z,web
U0115,I0081,view,,1,60.65,2026-03-13T13:18:23Z,web
U0104,I0028,cart,,1,23.83,2026-02-07T02:42:23Z,web
U0184,I0010,cart,,1,50.12,2026-03-26T22:57:23Z,web
U0068,I0091,view,,1,42.99,2026-03-08T07:18:23Z,web
U0052,I0081,cart,,1,60.65,2026-02-27T04:35:23Z,mobile
U0238,I0099,view,,1,19.36,2026-04-08T07:48:23Z,web
U0028,I0023,rating,4.0,1,51.99,2026-03-11T10:16:23Z,mobile
U0216,I0024,view,,1,24.65,2026-04-27T16:23:23Z,web
U0111,I0058,view,,1,18.03,2026-04-16T15:15:23Z,mobile
U0237,I0018,view,,1,34.0,2026-04-06T08:20:23Z,mobile
U0118,I0026,cart,,1,13.5,2026-03-03T07:02:23Z,web
U0067,I0005,purchase,,1,20.52,2026-03-07T00:43:23Z,web
U0204,I0044,view,,1,16.15,2026-02-05T02:06:23Z,web
U0095,I0073,rating,4.0,1,25.28,2026-03-19T18:27:23Z,mobile
U0129,I0003,view,,1,12.56,2026-02-17T07:50:23Z,web
U0217,I0116,view,,1,59.11,2026-02-05T06:50:23Z,web
U0225,I0079,rating,3.0,1,55.92,2026-04-22T00:43:23Z,mobile
U0025,I0065,view,,1,45.15,2026-04-28T12:18:23Z,web
U0107,I0078,view,,1,41.4,2026-04-21T09:59:23Z,mobile
U0149,I0086,view,,1,33.96,2026-03-12T15:56:23Z,web
U0040,I0110,view,,1,26.64,2026-02-03T16:39:23Z,web
U0192,I0062,view,,1,23.59,2026-05-01T16:33:23Z,mobile
U0187,I0093,view,,1,35.82,2026-02-21T17:27:23Z,mobile
U0002,I0060,cart,,1,48.07,2026-02-04T19:19:23Z,mobile
U0108,I0059,cart,,1,24.91,2026-02-04T22:19:23Z,mobile
U0189,I0066,view,,1,22.7,2026-02-22T12:38:23Z,web
U0184,I0116,view,,1,59.11,2026-04-21T23:25:23Z,web
U0022,I0069,cart,,1,41.22,2026-02-21T03:33:23Z,web
U0234,I0109,purchase,,1,70.56,2026-03-02T23:59:23Z,web
U0208,I0100,view,,1,54.26,2026-04-28T10:58:23Z,mobile
U0141,I0110,view,,1,26.64,2026-04-01T17:45:23Z,mobile
U0163,I0100,view,,1,54.26,2026-04-18T23:07:23Z,mobile
U0027,I0031,view,,1,6.52,2026-04-28T22:23:23Z,mobile
U0006,I0058,cart,,1,18.03,2026-03-23T08:21:23Z,mobile
U0026,I0090,view,,1,12.85,2026-04-16T03:46:23Z,web
U0192,I0019,cart,,1,35.63,2026-02-03T22:02:23Z,mobile
U0013,I0058,view,,1,18.03,2026-02-09T06:07:23Z,web
U0235,I0013,view,,1,28.54,2026-04-05T15:11:23Z,mobile
U0100,I0048,view,,1,22.53,2026-03-05T08:20:23Z,web
U0125,I0072,rating,4.0,1,21.99,2026-04-26T10:40:23Z,web
U0198,I0014,view,,1,30.5,2026-02-20T22:35:23Z,web
U0068,I0088,purchase,,1,30.05,2026-04-13T02:49:23Z,mobile
U0028,I0023,cart,,1,51.99,2026-04-21T21:06:23Z,mobile
U0024,I0031,rating,3.0,1,6.52,2026-03-09T12:20:23Z,web
U0108,I0106,view,,1,26.93,2026-04-14T22:04:23Z,web
U0030,I0018,view,,1,34.0,2026-03-29T12:01:23Z,web
U0167,I0043,rating,4.0,1,34.18,2026-02-08T01:30:23Z,mobile
U0184,I0110,view,,1,26.64,2026-02-02T21:45:23Z,web
U0006,I0082,view,,1,27.22,2026-03-22T09:26:23Z,mobile
U0201,I0108,view,,1,101.53,2026-03-22T17:56:23Z,web
U0191,I0055,cart,,1,14.43,2026-02-28T12:12:23Z,mobile
U0191,I0049,view,,1,10.95,2026-03-14T05:48:23Z,mobile
U0198,I0007,view,,1,50.51,2026-02-10T13:32:23Z,web
U0011,I0075,view,,1,25.5,2026-03-12T00:56:23Z,mobile
U0087,I0086,view,,1,33.96,2026-04-09T10:13:23Z,web
U0023,I0087,view,,1,58.68,2026-02-25T12:00:23Z,mobile
U0215,I0003,view,,1,12.56,2026-04-11T15:40:23Z,web
U0025,I0106,view,,1,26.93,2026-02-21T13:10:23Z,mobile
U0119,I0025,cart,,1,15.52,2026-02-06T11:28:23Z,mobile
U0226,I0055,view,,1,14.43,2026-03-22T18:25:23Z,mobile
U0173,I0091,view,,1,42.99,2026-02-04T15:56:23Z,mobile
U0076,I0092,view,,1,16.23,2026-04-13T18:15:23Z,mobile
U0018,I0059,cart,,1,24.91,2026-03-05T14:26:23Z,web
U0108,I0069,view,,1,41.22,2026-02-12T03:20:23Z,mobile
U0077,I0003,view,,1,12.56,2026-04-26T23:19:23Z,web
U0079,I0046,view,,1,32.06,2026-05-01T05:07:23Z,mobile
U0063,I0058,view,,1,18.03,2026-02-20T07:03:23Z,web
U0063,I0009,purchase,,2,26.36,2026-04-13T07:40:23Z,mobile
U0028,I0114,purchase,,1,33.44,2026-02-16T15:08:23Z,mobile
U0202,I0052,view,,1,30.37,2026-04-29T09:05:23Z,web
U0195,I0100,view,,1,54.26,2026-04-04T02:55:23Z,web
U0106,I0015,purchase,,1,19.27,2026-03-27T22:08:23Z,web
U0070,I0004,view,,1,24.4,2026-03-01T16:44:23Z,mobile
U0197,I0030,view,,1,19.11,2026-04-01T18:27:23Z,mobile
U0141,I0024,rating,5.0,1,24.65,2026-03-18T20:48:23Z,web
U0231,I0021,view,,1,19.0,2026-04-03T00:43:23Z,web
U0185,I0019,view,,1,35.63,2026-02-20T06:25:23Z,mobile
U0087,I0037,view,,1,17.51,2026-04-22T15:28:23Z,web
U0044,I0053,view,,1,18.65,2026-03-05T03:07:23Z,web
U0068,I0094,view,,1,20.46,2026-03-26T20:47:23Z,web
U0085,I0083,rating,5.0,1,17.83,2026-02-15T01:27:23Z,mobile
U0138,I0102,view,,1,45.37,2026-04-15T16:12:23Z,mobile
U0167,I0107,view,,1,14.01,2026-04-13T10:47:23Z,web
U0085,I0026,view,,1,13.5,2026-03-13T03:52:23Z,web
U0209,I0092,view,,1,16.23,2026-04-13T04:59:23Z,mobile
U0181,I0002,cart,,1,22.56,2026-03-06T16:00:23Z,mobile
U0019,I0043,view,,1,34.18,2026-03-23T10:15:23Z,web
U0195,I0075,rating,5.0,1,25.5,2026-04-04T03:25:23Z,mobile
U0130,I0112,view,,1,53.68,2026-04-12T15:52:23Z,web
U0096,I0052,view,,1,30.37,2026-04-16T06:01:23Z,mobile
U0105,I0047,view,,1,36.67,2026-04-09T18:20:23Z,web
U0022,I0086,view,,1,33.96,2026-04-02T12:53:23Z,mobile
U0162,I0003,view,,1,12.56,2026-03-11T20:53:23Z,mobile
U0090,I0003,purchase,,1,12.56,2026-04-01T20:14:23Z,web
U0179,I0060,view,,1,48.07,2026-03-30T13:50:23Z,web
U0057,I0029,purchase,,1,83.41,2026-02-22T23:44:23Z,web
U0103,I0052,view,,1,30.37,2026-02-21T22:25:23Z,mobile
U0216,I0089,view,,1,40.79,2026-02-04T13:54:23Z,mobile
U0173,I0063,purchase,,3,17.91,2026-03-09T23:48:23Z,web
U0096,I0036,cart,,1,74.72,2026-03-28T09:06:23Z,web
U0151,I0106,view,,1,26.93,2026-03-25T18:57:23Z,mobile
U0206,I0112,cart,,1,53.68,2026-03-13T03:56:23Z,web
U0237,I0061,view,,1,17.75,2026-04-14T02:04:23Z,web
U0044,I0054,rating,4.0,1,35.21,2026-03-02T15:37:23Z,web
U0116,I0063,view,,1,17.91,2026-02-01T07:25:23Z,web
U0031,I0090,view,,1,12.85,2026-04-22T21:46:23Z,web
U0032,I0084,cart,,1,27.83,2026-04-20T18:45:23Z,web
U0070,I0095,view,,1,11.84,2026-03-28T02:49:23Z,web
U0219,I0008,view,,1,36.94,2026-04-19T19:31:23Z,mobile
U0075,I0054,view,,1,35.21,2026-03-06T18:33:23Z,mobile
U0218,I0116,cart,,1,59.11,2026-02-13T15:25:23Z,web
U0058,I0008,view,,1,36.94,2026-04-07T01:29:23Z,mobile
U0070,I0088,view,,1,30.05,2026-03-05T12:15:23Z,mobile
U0163,I0108,cart,,1,101.53,2026-03-30T17:45:23Z,mobile
U0073,I0115,view,,1,29.97,2026-04-15T00:34:23Z,web
U0173,I0013,view,,1,28.54,2026-04-19T06:42:23Z,mobile
U0052,I0070,purchase,,1,26.73,2026-02-02T02:56:23Z,mobile
U0042,I0030,view,,1,19.11,2026-04-10T04:23:23Z,web
U0156,I0056,view,,1,21.96,2026-03-16T11:15:23Z,web
U0012,I0077,view,,1,43.74,2026-03-04T17:42:23Z,web
U0011,I0083,view,,1,17.83,2026-04-23T09:38:23Z,mobile
U0116,I0052,view,,1,30.37,2026-03-06T17:35:23Z,mobile
U0072,I0118,rating,2.0,1,24.81,2026-04-03T02:43:23Z,web
U0068,I0021,cart,,1,19.0,2026-03-01T02:15:23Z,web
U0117,I0109,view,,1,70.56,2026-04-22T16:21:23Z,web
U0089,I0054,view,,1,35.21,2026-02-11T19:30:23Z,mobile
U0075,I0007,view,,1,50.51,2026-03-25T16:39:23Z,mobile
U0182,I0074,view,,1,19.52,2026-02-28T19:36:23Z,web
U0111,I0090,view,,1,12.85,2026-02-19T17:46:23Z,mobile
U0035,I0017,view,,1,25.29,2026-02-13T07:38:23Z,mobile
U0093,I0110,rating,4.0,1,26.64,2026-02-19T15:02:23Z,web
U0047,I0041,cart,,1,35.48,2026-03-15T16:02:23Z,mobile
U0087,I0046,cart,,1,32.06,2026-02-20T09:50:23Z,web
U0169,I0037,view,,1,17.51,2026-02-08T17:50:23Z,mobile
U0219,I0008,view,,1,36.94,2026-04-10T19:36:23Z,mobile
U0004,I0043,cart,,1,34.18,2026-03-07T17:36:23Z,web
U0071,I0065,view,,1,45.15,2026-04-09T15:00:23Z,web
U0152,I0050,view,,1,15.33,2026-03-22T08:07:23Z,web
U0032,I0018,view,,1,34.0,2026-03-19T05:13:23Z,mobile
U0099,I0093,view,,1,35.82,2026-04-01T17:37:23Z,web
U0039,I0090,view,,1,12.85,2026-03-29T05:25:23Z,mobile
U0030,I0072,purchase,,2,21.99,2026-04-08T09:36:23Z,mobile
U0090,I0029,cart,,1,83.41,2026-03-02T20:11:23Z,mobile
U0090,I0109,view,,1,70.56,2026-02-05T17:12:23Z,mobile
U0152,I0035,view,,1,26.96,2026-02-06T05:14:23Z,web
U0030,I0033,view,,1,24.72,2026-02-18T20:24:23Z,mobile
U0094,I0042,purchase,,1,34.64,2026-02-18T20:41:23Z,web
U0235,I0087,cart,,1,58.68,2026-02-04T14:27:23Z,web
U0172,I0013,view,,1,28.54,2026-03-06T15:10:23Z,mobile
U0166,I0006,purchase,,1,21.38,2026-03-29T05:59:23Z,mobile
U0123,I0110,view,,1,26.64,2026-04-14T05:08:23Z,mobile
U0194,I0006,view,,1,21.38,2026-03-11T10:59:23Z,web
U0085,I0088,purchase,,1,30.05,2026-04-15T19:40:23Z,mobile
U0179,I0065,view,,1,45.15,2026-04-29T15:14:23Z,mobile
U0197,I0044,view,,1,16.15,2026-03-26T08:23:23Z,mobile
U0039,I0025,view,,1,15.52,2026-02-19T02:19:23Z,web
U0083,I0029,view,,1,83.41,2026-02-08T21:22:23Z,mobile
U0111,I0093,view,,1,35.82,2026-02-07T00:36:23Z,mobile
U0122,I0024,view,,1,24.65,2026-04-07T10:39:23Z,web
U0136,I0059,rating,3.0,1,24.91,2026-03-22T17:14:23Z,web
U0071,I0041,purchase,,2,35.48,2026-04-25T16:45:23Z,web
U0172,I0072,cart,,1,21.99,2026-04-14T00:36:23Z,mobile
U0113,I0058,rating,5.0,1,18.03,2026-03-13T14:02:23Z,mobile
U0078,I0047,cart,,1,36.67,2026-04-20T14:25:23Z,web
U0025,I0099,view,,1,19.36,2026-03-08T02:32:23Z,mobile
U0059,I0103,view,,1,51.23,2026-03-05T04:12:23Z,web
